folder,volume_m3,slope_deg,potential_energy_MJ,plastic_energy_MJ_front,plastic_energy_MJ_rear,sleout_energy_max_J,impact_duration_s,rcforce_force_max_N,rcforce_impulse_Ns
251124_new_batch\batch_14\N020_V5298_PE4816_42deg,5298,42,4816,770.2534358097759,754.7368628351649,27750000.0,5.2029988766,19783662.33333333,7056703.746668278
251124_new_batch\batch_14\N021_V571_PE394_30deg,571,30,394,60.34348518098645,28.873433226214768,1751000.0,2.8590006828000005,25224627.375,406898.9988856533
251124_new_batch\batch_14\N022_V3089_PE2587_38deg,3089,38,2587,770.6126318692945,633.7227421461538,21010000.0,4.5830004215,17395073.5,4745737.665911617
251124_new_batch\batch_14\N024_V2287_PE2307_48deg,2287,48,2307,416.8114826490085,518.6013457638275,17530000.0,4.6880002022,18940462.666666664,3956185.4882054
251124_new_batch\batch_14\N025_V4462_PE4118_43deg,4462,43,4118,773.6157490194058,729.7033130764504,33530000.0,5.0950009823,23351070.0,7038433.726422943
251124_new_batch\batch_14\N026_V2047_PE1970_45deg,2047,45,1970,573.5679303977839,347.9783692353322,15480000.0,4.8989987374,30686235.5,3545055.454856738
251124_new_batch\batch_14\N027_V703_PE655_43deg,703,43,655,17.63011197242149,54.33771301004433,1808000.0,3.0840001106,19975814.666666664,491701.2951446166
251124_new_batch\batch_14\N028_V1587_PE1132_31deg,1587,31,1132,147.71590903851683,131.85641315225982,5559000.0,6.0539991855,21813036.36979,1459388.9560333942
251124_new_batch\batch_14\N029_V4882_PE5291_54deg,4882,54,5291,772.869600189082,630.2803257905211,22640000.0,4.4449977875,22472994.666666664,6037471.5362023935
251124_new_batch\batch_14\N030_V3048_PE2677_40deg,3048,40,2677,776.4842210631812,582.7707060138104,21520000.0,4.0269997119,19901517.875,5032674.124016086
251124_new_batch\batch_14\N031_V4644_PE4220_42deg,4644,42,4220,762.2344911070647,722.7886941591736,27110000.0,5.179999113099999,29665125.33333333,7406830.3636099715
251124_new_batch\batch_14\N032_V1633_PE1249_34deg,1633,34,1249,218.802671859242,132.3592490066994,5509000.0,3.757999897,17615984.146139394,1598890.8937232385
251124_new_batch\batch_14\N033_V2516_PE2370_44deg,2516,44,2370,781.1967723418941,601.2367707616353,20870000.0,4.3730020523,24931638.416666664,4536680.468663516
251124_new_batch\batch_14\N034_V1600_PE1583_47deg,1600,47,1583,336.167665478847,283.0147968892592,11300000.0,3.865000009500001,20960654.666666664,2609569.2307428354
251124_new_batch\batch_14\N035_V612_PE637_51deg,612,51,637,63.8335453103952,82.15637490026467,3711000.0,4.408000230800001,17512083.125,1064744.2558363655
251124_new_batch\batch_14\N036_V1294_PE929_31deg,1294,31,929,140.26152351776537,54.69214746062605,3360000.0,4.454999685300001,25474853.33333333,1293739.517121264
251124_new_batch\batch_14\N039_V506_PE503_50deg,506,50,503,54.57980076464453,51.32288875798809,2793000.0,3.6709997654,18040843.416666664,756734.881465186
251124_new_batch\batch_14\N041_V3271_PE2799_39deg,3271,39,2799,607.3066508728476,562.2145583174685,19500000.0,4.6170005799,25972194.947916664,5713494.360869283
251124_new_batch\batch_14\N042_V2602_PE2021_34deg,2602,34,2021,627.7281658515412,315.96137583368125,12160000.0,5.0219993591,25216327.16145933,3178839.45903946
251124_new_batch\batch_14\N043_V895_PE1036_59deg,895,59,1036,306.7684137298817,158.20742024968555,7342000.0,3.2630000114000004,15595535.942706669,1522622.2437493675
251124_new_batch\batch_14\N044_V5320_PE4287_36deg,5320,36,4287,761.3662579382939,751.6958146145132,27670000.0,5.059000015299999,21237082.70833333,7203946.49267932
251124_new_batch\batch_14\N046_V1955_PE1555_36deg,1955,36,1555,445.9061323733461,295.30511731774607,10890000.0,4.3510000706,24594065.58333333,2641805.159485507
251124_new_batch\batch_14\N047_V2883_PE2164_33deg,2883,33,2164,707.2452647029227,443.5740311727971,17980000.0,5.2539987564,19780951.916666664,4179088.562448049
251124_new_batch\batch_14\N048_V3523_PE3912_56deg,3523,56,3912,774.0724342086413,640.6030836652365,20720000.0,4.2599992752,24208900.666666664,5841432.121606474
251124_new_batch\batch_14\N049_V2042_PE2299_58deg,2042,58,2299,484.7257909962392,510.75044133491815,15970000.0,3.9819989205,21832505.83333333,3595655.407096093
251231_new_batch\batch_23\N000_V3505_PE3963_58deg,3505,58,3963,777.8355494252065,522.351376834843,18380000.0,4.8910009861,17483383.166666668,4904777.638709128
251231_new_batch\batch_23\N000_V5019_PE3933_35deg,5019,35,3933,775.6098564503665,655.1188392954359,23610000.0,6.0009992122,21284781.541666668,6376850.998767885
251231_new_batch\batch_23\N001_V3070_PE3106_49deg,3070,49,3106,772.3525435120727,622.8146828685362,20110000.0,3.8740017414,28960269.291666664,4510726.480772223
251231_new_batch\batch_23\N001_V536_PE463_40deg,536,40,463,53.49746545219415,25.70293935970608,1704000.0,3.2100021839,26071369.30729333,580369.8071484712
251231_new_batch\batch_23\N002_V1659_PE1136_30deg,1659,30,1136,131.1852769723649,182.1893248106924,5822000.0,4.741000175499999,24199795.20833333,1866750.2859920529
251231_new_batch\batch_23\N002_V2338_PE2257_46deg,2338,46,2257,636.4925367978683,415.0744309188463,16160000.0,4.0560011864,18918140.20833333,4068278.745979688
251231_new_batch\batch_23\N003_V2194_PE1966_41deg,2194,41,1966,523.7521598825045,315.5969011320171,13480000.0,4.366997957300001,23368378.26041333,3148870.6388941864
251231_new_batch\batch_23\N004_V1841_PE1585_39deg,1841,39,1585,320.5237211617879,129.67262128290454,8415000.0,4.0709989071,25378391.6325864,2363318.7195778387
251231_new_batch\batch_23\N004_V5211_PE5718_55deg,5211,55,5718,764.3125047164609,612.686863838257,21690000.0,4.508998870799999,19417484.041666668,6619715.791303566
251231_new_batch\batch_23\N005_V942_PE1060_55deg,942,55,1060,276.8316153551715,140.43777142238537,7737000.0,3.611000061,17420076.0,1717287.3988702665
251231_new_batch\batch_23\N006_V694_PE737_53deg,694,53,737,185.72778881980545,81.94517161541583,5664000.0,3.760999918,17122550.645833332,1304792.6062901148
251231_new_batch\batch_23\N007_V3741_PE3857_50deg,3741,50,3857,776.3575785907609,713.4247048585783,23460000.0,4.178000926899999,18785122.75,5033177.957042463
251231_new_batch\batch_23\N007_V5064_PE5813_59deg,5064,59,5813,764.8949720713329,536.5273427894981,20830000.0,4.5140020847,30674653.33333333,7046262.914686479
251231_new_batch\batch_23\N008_V5255_PE6076_60deg,5255,60,6076,654.167245980861,357.15408144747335,17520000.0,4.1919989586,25878646.33333333,7071417.455691376
251231_new_batch\batch_23\N009_V1602_PE1832_58deg,1602,58,1832,503.5724804169559,320.00184481112143,12720000.0,4.3059978485,15288110.833333332,3083400.614216883
251231_new_batch\batch_23\N009_V2399_PE2537_52deg,2399,52,2537,762.673917898538,370.2126059215788,16800000.0,4.2650001049,22456830.33333333,4341659.536470796
251231_new_batch\batch_23\N010_V2019_PE2210_55deg,2019,55,2210,612.1840878402145,360.3664932171964,15180000.0,3.8949987888,16165406.916666664,3724626.836850047
251231_new_batch\batch_23\N010_V5181_PE5820_57deg,5181,57,5820,693.0445928769252,489.6433377829751,19340000.0,4.481000185099999,30885185.33333333,7298052.0140107665
251231_new_batch\batch_23\N011_V3080_PE3565_60deg,3080,60,3565,770.5671789587501,447.1654169769832,18370000.0,4.2700021267,23988251.15625,5246350.833629349
251231_new_batch\batch_23\N011_V931_PE709_34deg,931,34,709,148.67931428892896,57.16743719492803,4037000.0,5.3360013962,20116242.666666664,848306.4236983877
251231_new_batch\batch_23\N012_V3270_PE3739_58deg,3270,58,3739,678.7277791997229,451.2780177653112,16510000.0,4.551000118299999,19969660.28125,4957648.876461651
251231_new_batch\batch_23\N012_V4658_PE4383_44deg,4658,44,4383,773.8980222743186,658.1045528585629,23300000.0,4.6899998188000005,23697245.33333333,6728305.26065716
251231_new_batch\batch_23\N013_V1939_PE2243_60deg,1939,60,2243,628.0046053010286,405.4909393813243,15580000.0,3.859000206,15760310.166666666,3552423.709957663
251231_new_batch\batch_23\N013_V4266_PE2954_30deg,4266,30,2954,777.6197179964864,617.829801910086,24700000.0,5.7489995957,19832998.93229,5513975.794929605
251231_new_batch\batch_23\N014_V4185_PE2905_30deg,4185,30,2905,775.3975642654902,530.0457979835658,21110000.0,5.6480004787,16261388.395833332,4949762.033038899
251231_new_batch\batch_23\N014_V642_PE674_53deg,642,53,674,85.4733310847642,66.99376441404318,4155000.0,2.9230000973,16561606.666666666,1070871.855816295
251231_new_batch\batch_23\N015_V1894_PE1990_51deg,1894,51,1990,719.7334351006734,424.2927556955961,17340000.0,4.499998807900001,16061003.0,3886445.693810964
251231_new_batch\batch_23\N015_V4345_PE3103_31deg,4345,31,3103,782.0379894018489,749.742763575996,25390000.0,5.058999061600001,18032469.666666664,6145327.450563342
251231_new_batch\batch_23\N016_V2948_PE2221_33deg,2948,33,2221,654.3397066833381,383.0217623679089,15810000.0,5.117998361600001,21589241.33333333,4330113.903105984
251231_new_batch\batch_23\N016_V4761_PE4615_46deg,4761,46,4615,770.6620143871525,724.6646223303403,27920000.0,4.9920010567,19709089.5,7120771.56940661
251231_new_batch\batch_23\N017_V845_PE630_34deg,845,34,630,156.7238052600147,36.83695509030233,3309000.0,4.7600007057,25814420.375,1348370.1431660862
251231_new_batch\batch_23\N017_V983_PE1090_55deg,983,55,1090,360.6976005018688,175.074455455116,8823000.0,3.5069987774,14835657.333333332,2225033.410222969
251231_new_batch\batch_23\N018_V4126_PE3470_38deg,4126,38,3470,779.4936136800333,724.6493352390981,26260000.0,5.642998695399999,22815346.65625,5694731.7204429
251231_new_batch\batch_23\N018_V5388_PE5632_51deg,5388,51,5632,779.4502768413333,668.2519184305773,24110000.0,4.339998960500001,27259708.33333333,7170264.935330852
251231_new_batch\batch_23\N019_V3836_PE3170_37deg,3836,37,3170,776.0591547489348,685.3308524925903,32950000.0,5.406000375700001,32872126.0,6923211.778453338
251231_new_batch\batch_23\N020_V1046_PE1164_56deg,1046,56,1164,318.4415920318484,159.94270684916327,8577000.0,3.8620011806,14544440.0,1770678.8038787358
251231_new_batch\batch_23\N021_V3829_PE4347_58deg,3829,58,4347,773.8213029838157,629.3344340616949,22140000.0,4.2649998665,21000384.666666664,4932704.31069392
251231_new_batch\batch_23\N021_V4386_PE3924_41deg,4386,41,3924,780.3279613131601,715.6300018271119,33630000.0,4.920001983700001,27098704.33333333,6794171.317199258
251231_new_batch\batch_23\N022_V1836_PE1540_38deg,1836,38,1540,379.229171381946,168.59981350974408,8572000.0,4.564001083399999,26141314.58333333,2879084.410765878
251231_new_batch\batch_23\N022_V4288_PE4717_55deg,4288,55,4717,779.9898678440726,672.1756146673351,21390000.0,4.8019990921,20281459.729166664,5273904.134674676
251231_new_batch\batch_23\N023_V2907_PE2559_40deg,2907,40,2559,432.59032631778143,384.1824268591049,14030000.0,5.159999370600001,26125939.447916664,3915134.914256413
251231_new_batch\batch_23\N023_V3836_PE4049_52deg,3836,52,4049,744.7580022665869,543.1586367949877,19150000.0,4.400001049,26467100.666666664,5663121.500187715
251231_new_batch\batch_23\N024_V1601_PE1384_40deg,1601,40,1384,366.6285938598655,170.630475777349,7875000.0,3.2569999695,22916116.291666664,2048104.2719106984
251231_new_batch\batch_23\N024_V5214_PE5914_58deg,5214,58,5914,772.2566170501727,494.5278676868869,18940000.0,4.3620009423,20357756.08333333,6160468.413578532
251231_new_batch\batch_23\N025_V4553_PE3820_38deg,4553,38,3820,774.7588959184158,709.8847633488402,25310000.0,5.0419988632,21121694.666666664,7059549.209477556
251231_new_batch\batch_23\N026_V2804_PE3163_58deg,2804,58,3163,743.4700891073235,410.2642663325318,17260000.0,4.3680009842,28481633.28646,5441483.8534743935
251231_new_batch\batch_23\N026_V4065_PE2817_30deg,4065,30,2817,776.7640372186335,557.3261458860535,24150000.0,6.0910012722,22454610.0,6562814.065962514
251231_new_batch\batch_23\N027_V1845_PE1831_47deg,1845,47,1831,628.7999954532002,272.6188633127618,13350000.0,3.1449990273,17881586.208333332,2416708.914016812
251231_new_batch\batch_23\N027_V2226_PE1876_38deg,2226,38,1876,475.8951695856634,281.91035989889474,10990000.0,3.9770007134,25869352.666666668,2836928.948190286
251231_new_batch\batch_23\N028_V2643_PE2787_52deg,2643,52,2787,550.1425883342779,529.2294079351092,19340000.0,4.0559999943,16885825.333333332,3890441.0140344207
251231_new_batch\batch_23\N028_V891_PE983_54deg,891,54,983,262.38860905201415,128.20939010583038,7267000.0,3.9780011177,16968773.145833332,1363724.0834074302
251231_new_batch\batch_23\N029_V1680_PE1862_56deg,1680,56,1862,543.5634587425393,367.37629277781866,14920000.0,3.907999754,18988957.791666664,3315708.1782825897
251231_new_batch\batch_23\N029_V5137_PE4995_46deg,5137,46,4995,764.8564102064652,646.4987848214805,23190000.0,5.0939998627000005,21174288.666666664,7323654.923886228
251231_new_batch\batch_23\N030_V4248_PE4206_47deg,4248,47,4206,776.7159099763124,774.8835204339125,26450000.0,5.17000103,18406818.791666664,5738325.279422942
251231_new_batch\batch_23\N031_V1601_PE1756_55deg,1601,55,1756,578.3105788561251,371.80453266344506,14000000.0,4.256000042,17310938.083333332,3281057.040203969
251231_new_batch\batch_23\N031_V914_PE817_40deg,914,40,817,93.62987945621306,108.50294811180088,4132000.0,3.6159992218,26097018.666666664,1211109.1188527644
251231_new_batch\batch_23\N032_V2843_PE2437_39deg,2843,39,2437,773.5891207533433,652.9127123732347,22460000.0,5.242999553699999,20104676.08333333,4789398.399130516
251231_new_batch\batch_23\N032_V5359_PE5042_44deg,5359,44,5042,767.6610096754431,713.7797795459004,23860000.0,4.6409988403,18100059.33333333,6786136.610997494
251231_new_batch\batch_23\N033_V1709_PE1820_53deg,1709,53,1820,477.9326905522491,389.8809974186545,14720000.0,4.0689992905,16867443.166666668,3201392.6061056703
251231_new_batch\batch_23\N033_V1922_PE2031_52deg,1922,52,2031,408.1005850998119,437.2656712089695,14390000.0,4.6479997635,18386631.25,3474205.858012138
251231_new_batch\batch_23\N034_V1797_PE2009_57deg,1797,57,2009,424.9071171305588,356.1716434832922,13160000.0,4.2919991016,20252999.75,2882514.8299151715
251231_new_batch\batch_23\N034_V947_PE970_49deg,947,49,970,223.27504355542703,123.45363596029009,6380000.0,3.2270009517,20894501.33333333,1559334.8959265763
251231_new_batch\batch_23\N035_V4397_PE3306_33deg,4397,33,3306,779.0012762491975,694.1797894092139,32840000.0,5.3900017738,16816577.0,6655024.389363918
251231_new_batch\batch_23\N035_V4810_PE4669_46deg,4810,46,4669,772.3867017868872,754.1068603902388,25290000.0,4.740000247899999,29521710.0,7335047.667627422
251231_new_batch\batch_23\N036_V4499_PE4592_49deg,4499,49,4592,779.5805894028194,771.316586451567,25930000.0,4.9180011749,21191962.95833333,6124577.328920156
251231_new_batch\batch_23\N036_V604_PE562_44deg,604,44,562,53.77616013525033,47.586859103986455,2359000.0,3.0469989775999995,18040671.0,552943.86766056
251231_new_batch\batch_23\N037_V1458_PE1337_42deg,1458,42,1337,302.14755772011455,154.3259466909869,8006000.0,3.7439990044,23866688.354166664,2109396.347695148
251231_new_batch\batch_23\N037_V2414_PE1905_35deg,2414,35,1905,609.179172352375,314.442554510684,12980000.0,5.280000209800001,25799179.541666664,3096853.57980934
251231_new_batch\batch_23\N039_V2702_PE2117_35deg,2702,35,2117,349.69089606763566,382.7560852089426,11890000.0,5.4799985886,26328299.791666664,3730328.644860209
251231_new_batch\batch_23\N039_V5032_PE3871_34deg,5032,34,3871,766.5355326654876,725.39454566738,30940000.0,5.8120002747,15491352.166666666,7814967.821443895
251231_new_batch\batch_23\N040_V2440_PE1928_35deg,2440,35,1928,454.98844316957366,238.01655141061207,10760000.0,4.4959988594,23516496.979166664,2705202.151876662
251231_new_batch\batch_23\N040_V4424_PE4163_44deg,4424,44,4163,785.4385170615992,699.5737358500721,32610000.0,4.7430000305,18506642.08333333,7062355.260387039
251231_new_batch\batch_23\N041_V3115_PE3011_46deg,3115,46,3011,770.6525501306528,644.7112492682323,22550000.0,4.7479989529,18572429.33333333,6027564.331292395
251231_new_batch\batch_23\N041_V3567_PE3432_45deg,3567,45,3432,774.3827662720969,723.0807954469069,23000000.0,4.205999135900001,17981545.166666664,6219730.718216451
251231_new_batch\batch_23\N042_V1430_PE1182_37deg,1430,37,1182,211.7162595811292,138.22531910261424,5970000.0,4.3660020828,26658790.614583336,1788627.4806314085
251231_new_batch\batch_23\N043_V2026_PE1967_47deg,2026,47,1967,438.4020825694132,240.1188254090573,13040000.0,4.2710001468000005,21177570.14583333,3134703.928926717
251231_new_batch\batch_23\N043_V4955_PE5573_57deg,4955,57,5573,761.8701173723289,537.1558737853844,19580000.0,4.2729978562,27427547.33333333,5664855.356865507
251231_new_batch\batch_23\N044_V1064_PE1131_52deg,1064,52,1131,381.8129715041736,172.6505132835476,9592000.0,3.6070001125,17297234.25,2155857.16509066
251231_new_batch\batch_23\N044_V2089_PE2029_46deg,2089,46,2029,548.0592321192441,442.36896076579615,14740000.0,4.5959999561,18438702.83333333,3542644.8524201214
251231_new_batch\batch_23\N045_V2189_PE2462_58deg,2189,58,2462,520.8000399099285,522.1524022786887,16080000.0,4.0050010681,17664436.927083332,3508650.490768736
251231_new_batch\batch_23\N045_V4808_PE5094_52deg,4808,52,5094,766.3800455372384,574.012338261311,20100000.0,4.621000051499999,27281377.0,5949634.340245991
251231_new_batch\batch_23\N046_V2907_PE2530_40deg,2907,40,2530,769.8653118717523,595.8809829020452,22120000.0,4.6190021038,21329303.75,4899411.081200803
251231_new_batch\batch_23\N047_V2633_PE2356_41deg,2633,41,2356,658.1086349663306,358.8254532794101,15340000.0,3.7889988423,22268381.33333333,3503187.676105092
251231_new_batch\batch_23\N047_V3688_PE3843_51deg,3688,51,3843,774.9655842453391,650.1419247724116,22430000.0,4.3890008926,22557285.33333333,5732437.037213627
251231_new_batch\batch_23\N048_V2269_PE2164_45deg,2269,45,2164,500.9411966791193,403.4075679459261,14430000.0,4.2029981613,23974810.8125,3682998.163129214
251231_new_batch\batch_23\N048_V4867_PE5270_54deg,4867,54,5270,766.0288656817793,686.4786167670767,21460000.0,4.6979990005,20368271.0,6091492.901015653
251231_new_batch\batch_23\N049_V1346_PE1539_59deg,1346,59,1539,373.8599836353692,218.73213266632928,9863000.0,3.5600008964,25738468.666666664,2362550.902514824
251231_new_batch\batch_23\N049_V1707_PE1438_38deg,1707,38,1438,234.24615176863463,215.89327185986448,7275000.0,4.3240013123,26491210.322916664,2249266.479709246
251231_new_batch\batch_24\N000_V3144_PE2711_39deg,3144,39,2711,720.9327169716084,625.8728835983603,23080000.0,4.820000886900001,23257427.166666664,6056474.859658418
251231_new_batch\batch_24\N001_V3249_PE2363_32deg,3249,32,2363,735.2406491123991,461.8536204309236,19560000.0,5.6160004139,21881968.0,4992693.677653248
251231_new_batch\batch_24\N002_V3171_PE3469_55deg,3171,55,3469,773.9904632184933,609.5826493071983,20600000.0,4.290998935699999,20006369.33333333,5198696.811773034
251231_new_batch\batch_24\N003_V1161_PE1221_50deg,1161,50,1221,330.77038732583725,97.1433965074186,7326000.0,3.7479979992,17907407.20312333,1533533.880993614
251231_new_batch\batch_24\N005_V2624_PE2581_47deg,2624,47,2581,761.7283339421007,578.21394792856,19330000.0,4.0869979858,17915225.760416668,4453201.546430377
251231_new_batch\batch_24\N006_V4912_PE3853_35deg,4912,35,3853,768.1061217155438,745.8482812553864,30310000.0,6.253000974599999,16765510.354166666,7599216.056721727
251231_new_batch\batch_24\N007_V1706_PE1509_40deg,1706,40,1509,298.6481597118429,260.28488775529433,9444000.0,5.0129995346000005,18033548.0,1950333.2917165167
251231_new_batch\batch_24\N008_V3304_PE2403_32deg,3304,32,2403,752.173412255785,477.7895326071922,18820000.0,5.491000890699999,21588309.33333333,4654005.744959181
251231_new_batch\batch_24\N009_V5262_PE5565_52deg,5262,52,5565,767.83681008232,665.7231849985978,23330000.0,4.1380012036,26258429.0,6900357.217068901
251231_new_batch\batch_24\N011_V5053_PE3691_32deg,5053,32,3691,767.1025534091215,727.0218056017134,25680000.0,5.4639992714,26389528.83333333,8273363.897333956
251231_new_batch\batch_24\N012_V2615_PE2567_47deg,2615,47,2567,553.5398883395023,623.1222503079141,19730000.0,3.7710001468,18986147.70833333,4188745.6135152383
251231_new_batch\batch_24\N013_V1168_PE866_33deg,1168,33,866,78.90929525231935,117.31596440668496,3789000.0,4.086001872999999,28937410.666666664,1037662.6474113415
251231_new_batch\batch_24\N014_V3940_PE4013_49deg,3940,49,4013,779.801565832807,727.2686076531479,23740000.0,4.7810008525,21605605.25,6601698.87213988
251231_new_batch\batch_24\N015_V4089_PE4678_59deg,4089,59,4678,774.7520416334393,659.6387946564042,22320000.0,4.3630001544,20649448.354166664,6332196.849228388
251231_new_batch\batch_24\N016_V1463_PE1542_52deg,1463,52,1542,396.0399529042113,179.01513841557698,10670000.0,3.5680003167,16956344.666666664,2127424.9953376995
251231_new_batch\batch_24\N017_V3880_PE3947_49deg,3880,49,3947,775.2668706090262,721.1340339699614,28300000.0,5.0529987812,22842743.875,6396467.277388582
251231_new_batch\batch_24\N020_V2202_PE1883_39deg,2202,39,1883,501.4967933819877,270.52644577909444,10820000.0,3.6489987374,15215610.40625,2390848.568767623
251231_new_batch\batch_24\N022_V1213_PE1316_53deg,1213,53,1316,245.87540055722533,279.45178967156147,9157000.0,3.9679992199,16079427.083333332,2233150.0102702985
251231_new_batch\batch_24\N023_V3983_PE3353_38deg,3983,38,3353,779.1102841751593,694.4364446954788,29610000.0,5.211001157699999,27241188.0,6394774.292713715
251231_new_batch\batch_24\N024_V2307_PE2529_55deg,2307,55,2529,435.5621783731885,505.3245097726797,16310000.0,4.0370011329,18181035.5,4152168.669819026
251231_new_batch\batch_24\N025_V2886_PE2565_41deg,2886,41,2565,747.7462663258281,618.4007603610399,21730000.0,4.4470021724,21853425.33333333,5401343.204317101
251231_new_batch\batch_24\N027_V2714_PE3124_59deg,2714,59,3124,469.31328586153126,567.7249074197426,16510000.0,3.9279999733,31326106.0,4649931.002909937
251231_new_batch\batch_24\N028_V4486_PE4146_43deg,4486,43,4146,769.2825770814256,661.9616925984734,23700000.0,5.310998678200001,26956772.125,7067889.185136862
251231_new_batch\batch_24\N029_V1103_PE1250_56deg,1103,56,1250,396.4591459874318,184.5836849440049,10360000.0,3.9990010262,15963822.083333332,2286135.930381488
251231_new_batch\batch_24\N030_V4430_PE5105_59deg,4430,59,5105,773.480081536208,618.4274714782433,20190000.0,4.0610020161,33048882.0,5314152.341359912
251231_new_batch\batch_24\N031_V4159_PE4401_52deg,4159,52,4401,783.6199769686258,682.5779927544386,25040000.0,5.2420001030000005,16942518.0,5046301.190397615
251231_new_batch\batch_24\N032_V4224_PE4841_59deg,4224,59,4841,776.1191771402162,628.6830620984248,20810000.0,4.3829991817,25467602.5,5709816.99876729
251231_new_batch\batch_24\N033_V5182_PE4265_37deg,5182,37,4265,769.6634309085773,752.683069037575,26190000.0,6.065002203,26231657.33333333,6952397.495713888
251231_new_batch\batch_24\N034_V4005_PE3827_45deg,4005,45,3827,776.1157889239225,686.3417563615114,33610000.0,5.250999450699999,19494501.072916664,6946991.929527981
251231_new_batch\batch_24\N035_V4973_PE4274_39deg,4973,39,4274,767.0398495728135,721.747144534829,29930000.0,5.7609996796,16747991.875,7441626.479107562
251231_new_batch\batch_24\N036_V1732_PE1663_45deg,1732,45,1663,310.6352485423727,254.13820488435235,10770000.0,5.3380000591000005,23261480.0,3067523.5268941484
251231_new_batch\batch_24\N037_V4304_PE4424_50deg,4304,50,4424,771.43831164717,682.9126132052585,27210000.0,4.8200001716,19118073.58333333,6593867.26950954
251231_new_batch\batch_24\N038_V2391_PE1874_35deg,2391,35,1874,350.1495620479308,293.8221975292126,10710000.0,4.751001358,26050570.25,2996053.3543475782
251231_new_batch\batch_24\N039_V2967_PE3159_52deg,2967,52,3159,754.0906956521698,496.44940356748486,18710000.0,4.367000818199999,17633000.291666664,5676653.006582688
251231_new_batch\batch_24\N040_V1870_PE1385_33deg,1870,33,1385,222.69166481034875,168.66871979422027,6507000.0,5.4530022144000005,24690665.61458333,1820898.385120976
251231_new_batch\batch_24\N041_V2846_PE3092_54deg,2846,54,3092,548.6213086356079,652.5058000521154,21220000.0,4.6470010281,17351359.625,4617504.655593989
251231_new_batch\batch_24\N042_V2766_PE2240_36deg,2766,36,2240,767.7567711759501,481.7446685713999,19400000.0,4.5250000953,20427592.0,3761775.029783019
251231_new_batch\batch_24\N044_V1147_PE861_33deg,1147,33,861,190.76824080561676,117.79731467349512,5179000.0,4.445000648500001,26142301.33333333,1432499.5511875076
251231_new_batch\batch_24\N046_V1919_PE1637_39deg,1919,39,1637,486.9704184649811,259.45145444337186,11250000.0,4.8819997311000005,24832315.22396,2752344.643361113
251231_new_batch\batch_24\N048_V2202_PE2188_47deg,2202,47,2188,465.04588187873054,416.0074092172607,15620000.0,4.6930010319,16782197.083333332,3457991.972855486
251231_new_batch\batch_24\N049_V1562_PE1582_49deg,1562,49,1582,415.0430696487486,248.39086414110628,11690000.0,4.5629987717,21702885.33333333,2487364.1663181344
251231_new_batch\batch_25\N000_V1913_PE1765_43deg,1913,43,1765,340.04683022616206,284.8257006221812,10680000.0,4.9929988384,24280327.5625,3180746.1522189355
251231_new_batch\batch_25\N001_V3139_PE3328_52deg,3139,52,3328,778.1843239750503,638.4665706715894,20570000.0,4.35800004,20216565.416666668,5350076.093061403
251231_new_batch\batch_25\N002_V4234_PE4505_52deg,4234,52,4505,780.7653670524843,684.4806193794545,24120000.0,4.0990018845,25325798.666666664,5420709.12408275
251231_new_batch\batch_25\N003_V4614_PE5297_59deg,4614,59,5297,715.4723745285975,516.7934001512465,19200000.0,4.3759999276,19882264.291666664,5468083.714915635
251231_new_batch\batch_25\N004_V5067_PE5746_58deg,5067,58,5746,765.7248184357535,491.327864765674,20480000.0,4.446000099100001,17663452.416666664,5383071.740442607
251231_new_batch\batch_25\N006_V4157_PE3499_38deg,4157,38,3499,777.7144182947197,720.6382165438664,29800000.0,5.3420014381000005,29742160.0,6624837.305194343
251231_new_batch\batch_25\N007_V5366_PE6141_59deg,5366,59,6141,642.6012224999457,380.009778984256,18140000.0,4.1200020314,22139924.0,7515081.3962860815
251231_new_batch\batch_25\N008_V2948_PE2064_30deg,2948,30,2064,652.2431661208749,200.66461121176195,13780000.0,5.4279990197000005,25112976.0,3634904.270290958
251231_new_batch\batch_25\N010_V4542_PE5251_60deg,4542,60,5251,771.8550481715545,533.1343846222318,19470000.0,4.6170001030000005,19637219.33333333,4740051.785998821
251231_new_batch\batch_25\N011_V1493_PE1701_58deg,1493,58,1701,502.4047780113985,340.6451671795661,13040000.0,3.9020009041,15438429.166666664,2739159.4077155963
251231_new_batch\batch_25\N012_V3351_PE2315_30deg,3351,30,2315,721.7466181926626,379.60352941625786,17450000.0,5.637000799100001,20097969.854166664,4794109.697951572
251231_new_batch\batch_25\N013_V4737_PE4901_50deg,4737,50,4901,770.4662028647562,657.7467754601141,23280000.0,4.4310002327,24282568.541666664,5109893.361393858
251231_new_batch\batch_25\N014_V875_PE957_56deg,875,56,957,166.86611307731116,146.22266057722652,7120000.0,3.4479999542000006,18077628.322916668,1937775.6607935696
251231_new_batch\batch_25\N015_V2953_PE2424_37deg,2953,37,2424,704.070215724986,505.0987819296428,19620000.0,4.2630009651,24949703.0,4505625.252272728
251231_new_batch\batch_25\N016_V3960_PE3889_47deg,3960,47,3889,770.1292757155605,687.1036403662972,27480000.0,4.6719989777,18669073.416666664,5767214.750909716
251231_new_batch\batch_25\N017_V3585_PE4054_58deg,3585,58,4054,764.2929440678489,529.2416027179793,21380000.0,4.3210008144,24687316.666666664,5977643.921290255
